IP Address,Size,Date,File,Agent,ResultCode
374.879.709.33,79727,20061011,myFile.txt,Agent772,RES772
78.619.203.321,95045,20070612,myFile.txt,Agent773,RES773
539.997.148.249,7943,20130303,myFile.txt,Agent774,RES774
567.192.843.795,14469,20050525,myFile.txt,Agent775,RES775
236.917.384.560,21294,20081119,myFile.txt,Agent776,RES776
8.895.503.548,47639,20020619,myFile.txt,Agent777,RES777
889.783.805.830,25593,20081005,myFile.txt,Agent778,RES778
245.187.265.115,14021,20110911,myFile.txt,Agent779,RES779
190.356.51.484,43150,20111210,myFile.txt,Agent780,RES780
176.306.645.207,24512,20090915,myFile.txt,Agent781,RES781
367.313.215.510,56685,20140115,myFile.txt,Agent782,RES782
759.469.516.979,39102,20140810,myFile.txt,Agent783,RES783
877.525.954.944,84559,20091108,myFile.txt,Agent784,RES784
787.941.861.456,22058,20090402,myFile.txt,Agent785,RES785
230.279.477.364,36475,20060621,myFile.txt,Agent786,RES786
457.338.190.659,7226,20070804,myFile.txt,Agent787,RES787
831.9.281.797,23554,20071207,myFile.txt,Agent788,RES788
595.335.116.768,82686,20060613,myFile.txt,Agent789,RES789
214.455.68.631,83782,20100519,myFile.txt,Agent790,RES790
43.869.364.600,31827,20040603,myFile.txt,Agent791,RES791
142.418.88.173,59336,20030603,myFile.txt,Agent792,RES792
262.817.533.261,11106,20000822,myFile.txt,Agent793,RES793
621.581.807.958,27933,20110724,myFile.txt,Agent794,RES794
777.428.635.421,96913,20020713,myFile.txt,Agent795,RES795
263.340.345.981,59343,20110405,myFile.txt,Agent796,RES796
737.713.345.573,96268,20010124,myFile.txt,Agent797,RES797
233.847.326.352,38277,20090112,myFile.txt,Agent798,RES798
838.954.891.745,65884,20020408,myFile.txt,Agent799,RES799
263.881.696.338,8647,20131222,myFile.txt,Agent800,RES800
670.1.900.675,25282,20131008,myFile.txt,Agent801,RES801
943.591.619.366,79603,20140712,myFile.txt,Agent802,RES802
325.383.211.311,4156,20140415,myFile.txt,Agent803,RES803
153.257.520.642,1288,20100128,myFile.txt,Agent804,RES804
209.794.835.130,30694,20150627,myFile.txt,Agent805,RES805
554.474.871.552,33581,20121207,myFile.txt,Agent806,RES806
717.827.315.923,7532,20140503,myFile.txt,Agent807,RES807
473.760.868.447,32118,20051212,myFile.txt,Agent808,RES808
347.563.505.227,54677,20011202,myFile.txt,Agent809,RES809
734.34.511.26,29057,20140108,myFile.txt,Agent810,RES810
767.653.942.68,30311,20090428,myFile.txt,Agent811,RES811
489.854.882.340,33365,20090618,myFile.txt,Agent812,RES812
148.608.377.711,17482,20090303,myFile.txt,Agent813,RES813
460.206.868.203,18372,20011202,myFile.txt,Agent814,RES814
878.163.629.943,49554,20141107,myFile.txt,Agent815,RES815
806.754.408.749,68401,20120620,myFile.txt,Agent816,RES816
721.933.527.13,78204,20061218,myFile.txt,Agent817,RES817
837.384.673.124,30508,20151027,myFile.txt,Agent818,RES818
275.471.344.502,98828,20010708,myFile.txt,Agent819,RES819
813.965.764.622,393,20050320,myFile.txt,Agent820,RES820
66.347.810.119,37106,20051002,myFile.txt,Agent821,RES821
200.749.778.387,28953,20070416,myFile.txt,Agent822,RES822
929.804.380.2,95259,20140718,myFile.txt,Agent823,RES823
689.277.827.914,76909,20150804,myFile.txt,Agent824,RES824
417.837.632.938,30549,20030302,myFile.txt,Agent825,RES825
448.238.171.167,79121,20150919,myFile.txt,Agent826,RES826
377.421.947.861,3531,20061122,myFile.txt,Agent827,RES827
736.952.929.121,42410,20070528,myFile.txt,Agent828,RES828
370.860.826.694,79973,20000527,myFile.txt,Agent829,RES829
383.297.169.680,65596,20081019,myFile.txt,Agent830,RES830
480.883.297.210,84029,20151010,myFile.txt,Agent831,RES831
925.552.691.845,86273,20080810,myFile.txt,Agent832,RES832
470.314.99.9,22990,20010702,myFile.txt,Agent833,RES833
566.946.499.793,69031,20001225,myFile.txt,Agent834,RES834
487.571.677.837,99772,20050609,myFile.txt,Agent835,RES835
43.649.66.264,2975,20081006,myFile.txt,Agent836,RES836
86.767.520.747,91126,20051220,myFile.txt,Agent837,RES837
697.219.320.566,29211,20010419,myFile.txt,Agent838,RES838
461.761.447.972,74600,20140611,myFile.txt,Agent839,RES839
734.763.981.686,34843,20040223,myFile.txt,Agent840,RES840
904.648.302.615,19082,20120118,myFile.txt,Agent841,RES841
441.645.582.39,95718,20060807,myFile.txt,Agent842,RES842
280.596.32.489,11226,20011124,myFile.txt,Agent843,RES843
998.534.743.809,64826,20101012,myFile.txt,Agent844,RES844
317.289.485.923,68132,20120713,myFile.txt,Agent845,RES845
51.276.280.280,73834,20070325,myFile.txt,Agent846,RES846
196.660.174.496,78290,20030625,myFile.txt,Agent847,RES847
891.977.73.421,35460,20101001,myFile.txt,Agent848,RES848
921.990.578.607,59860,20130801,myFile.txt,Agent849,RES849
21.787.894.610,75294,20011121,myFile.txt,Agent850,RES850
441.652.577.725,23566,20010128,myFile.txt,Agent851,RES851
86.395.69.8,89858,20111027,myFile.txt,Agent852,RES852
76.462.27.141,91441,20100912,myFile.txt,Agent853,RES853
618.418.445.745,39007,20080413,myFile.txt,Agent854,RES854
787.799.619.44,1312,20100508,myFile.txt,Agent855,RES855
743.16.256.563,97672,20100413,myFile.txt,Agent856,RES856
826.614.837.93,81709,20020108,myFile.txt,Agent857,RES857
951.643.224.72,92906,20111010,myFile.txt,Agent858,RES858
902.263.358.816,69934,20041008,myFile.txt,Agent859,RES859
981.315.214.533,97790,20050110,myFile.txt,Agent860,RES860
395.32.488.473,37251,20060117,myFile.txt,Agent861,RES861
207.557.707.846,86209,20031221,myFile.txt,Agent862,RES862
34.858.911.218,35129,20050904,myFile.txt,Agent863,RES863
772.655.971.119,80688,20140712,myFile.txt,Agent864,RES864
992.775.749.670,66273,20050107,myFile.txt,Agent865,RES865
877.53.926.232,44748,20090122,myFile.txt,Agent866,RES866
766.823.556.375,94316,20050718,myFile.txt,Agent867,RES867
943.131.237.953,73862,20021010,myFile.txt,Agent868,RES868
79.359.234.805,87982,20130923,myFile.txt,Agent869,RES869
937.432.426.342,71061,20040323,myFile.txt,Agent870,RES870
163.895.896.618,74459,20150410,myFile.txt,Agent871,RES871
593.172.2.97,35141,20021107,myFile.txt,Agent872,RES872
315.238.394.518,33092,20031227,myFile.txt,Agent873,RES873
855.614.267.504,65532,20101103,myFile.txt,Agent874,RES874
363.8.763.149,12543,20071216,myFile.txt,Agent875,RES875
783.981.975.674,81655,20031020,myFile.txt,Agent876,RES876
701.400.345.235,25606,20051006,myFile.txt,Agent877,RES877
636.646.986.978,30344,20051121,myFile.txt,Agent878,RES878
987.465.31.757,18910,20030511,myFile.txt,Agent879,RES879
874.639.194.514,15893,20140919,myFile.txt,Agent880,RES880
907.266.215.98,2366,20060318,myFile.txt,Agent881,RES881
651.148.252.660,4039,20011111,myFile.txt,Agent882,RES882
84.403.279.153,84696,20050307,myFile.txt,Agent883,RES883
768.157.751.885,82919,20090712,myFile.txt,Agent884,RES884
193.655.505.906,83847,20080702,myFile.txt,Agent885,RES885
455.860.102.461,13708,20060821,myFile.txt,Agent886,RES886
526.456.158.769,23147,20040505,myFile.txt,Agent887,RES887
488.448.867.710,94076,20080204,myFile.txt,Agent888,RES888
113.6.538.555,531,20000903,myFile.txt,Agent889,RES889
62.969.531.708,47696,20031115,myFile.txt,Agent890,RES890
670.429.173.645,12858,20110617,myFile.txt,Agent891,RES891
880.231.622.382,3188,20140812,myFile.txt,Agent892,RES892
191.267.314.761,55542,20141009,myFile.txt,Agent893,RES893
117.967.904.704,74457,20020824,myFile.txt,Agent894,RES894
680.499.418.17,83623,20020613,myFile.txt,Agent895,RES895
168.124.177.269,77000,20131112,myFile.txt,Agent896,RES896
398.417.391.453,43650,20010322,myFile.txt,Agent897,RES897
643.72.898.517,20700,20140117,myFile.txt,Agent898,RES898
527.454.848.778,97221,20031010,myFile.txt,Agent899,RES899
516.925.918.773,37220,20080718,myFile.txt,Agent900,RES900
930.942.665.874,63090,20120610,myFile.txt,Agent901,RES901
319.115.616.190,73265,20040826,myFile.txt,Agent902,RES902
466.676.819.673,52741,20000219,myFile.txt,Agent903,RES903
252.724.512.279,92043,20100507,myFile.txt,Agent904,RES904
188.150.539.973,18809,20080815,myFile.txt,Agent905,RES905
578.997.401.799,82023,20141002,myFile.txt,Agent906,RES906
884.57.473.424,47534,20150122,myFile.txt,Agent907,RES907
100.628.664.580,4813,20070606,myFile.txt,Agent908,RES908
49.893.201.867,93641,20100919,myFile.txt,Agent909,RES909
931.783.712.945,47854,20050727,myFile.txt,Agent910,RES910
831.173.482.482,91114,20050325,myFile.txt,Agent911,RES911
135.237.525.807,72321,20070903,myFile.txt,Agent912,RES912
7.727.289.368,25896,20110106,myFile.txt,Agent913,RES913
559.481.624.334,19425,20080623,myFile.txt,Agent914,RES914
267.755.654.176,85646,20100915,myFile.txt,Agent915,RES915
137.172.31.988,29667,20080813,myFile.txt,Agent916,RES916
871.52.372.408,25657,20110617,myFile.txt,Agent917,RES917
392.243.799.975,35061,20100917,myFile.txt,Agent918,RES918
491.574.41.206,72890,20120718,myFile.txt,Agent919,RES919
201.65.411.375,18544,20050401,myFile.txt,Agent920,RES920
3.554.960.813,14411,20060113,myFile.txt,Agent921,RES921
645.69.898.295,8664,20090723,myFile.txt,Agent922,RES922
723.980.270.145,99375,20131125,myFile.txt,Agent923,RES923
640.714.873.534,14218,20100210,myFile.txt,Agent924,RES924
189.805.906.217,95227,20021217,myFile.txt,Agent925,RES925
193.470.413.512,43211,20100216,myFile.txt,Agent926,RES926
550.38.839.11,37552,20150612,myFile.txt,Agent927,RES927
169.347.145.354,19119,20140622,myFile.txt,Agent928,RES928
642.747.226.614,94347,20001215,myFile.txt,Agent929,RES929
493.546.482.741,26865,20080616,myFile.txt,Agent930,RES930
678.587.443.880,6505,20060108,myFile.txt,Agent931,RES931
872.748.381.506,24042,20140611,myFile.txt,Agent932,RES932
886.808.142.285,88903,20100223,myFile.txt,Agent933,RES933
162.813.456.403,9783,20100520,myFile.txt,Agent934,RES934
80.496.417.633,17996,20001004,myFile.txt,Agent935,RES935
287.961.270.824,28582,20060914,myFile.txt,Agent936,RES936
166.685.928.935,86979,20040310,myFile.txt,Agent937,RES937
206.18.171.241,49034,20000409,myFile.txt,Agent938,RES938
228.304.680.67,3539,20060608,myFile.txt,Agent939,RES939
347.419.267.224,2683,20130728,myFile.txt,Agent940,RES940
346.852.521.875,31364,20030217,myFile.txt,Agent941,RES941
637.504.459.764,69675,20070115,myFile.txt,Agent942,RES942
84.155.903.21,59168,20020613,myFile.txt,Agent943,RES943
605.136.389.612,62771,20010204,myFile.txt,Agent944,RES944
838.25.358.553,21234,20010403,myFile.txt,Agent945,RES945
830.858.590.988,85403,20120806,myFile.txt,Agent946,RES946
801.335.301.90,80554,20070710,myFile.txt,Agent947,RES947
901.66.999.257,85830,20100226,myFile.txt,Agent948,RES948
734.707.526.280,7593,20141021,myFile.txt,Agent949,RES949
761.181.85.626,76184,20070520,myFile.txt,Agent950,RES950
243.113.281.618,17151,20120516,myFile.txt,Agent951,RES951
471.638.84.272,38840,20051213,myFile.txt,Agent952,RES952
330.168.309.473,80569,20020421,myFile.txt,Agent953,RES953
210.806.409.258,93270,20100915,myFile.txt,Agent954,RES954
635.696.116.40,91887,20040901,myFile.txt,Agent955,RES955
705.426.6.670,98660,20071115,myFile.txt,Agent956,RES956
821.809.719.282,37456,20150418,myFile.txt,Agent957,RES957
164.151.540.116,75489,20110618,myFile.txt,Agent958,RES958
386.519.743.976,41058,20130304,myFile.txt,Agent959,RES959
799.122.148.448,37094,20010518,myFile.txt,Agent960,RES960
73.910.408.681,27771,20011212,myFile.txt,Agent961,RES961
451.331.437.363,11252,20031009,myFile.txt,Agent962,RES962
70.421.717.343,61509,20101005,myFile.txt,Agent963,RES963
452.245.643.378,16142,20141113,myFile.txt,Agent964,RES964
11.474.499.758,89145,20121207,myFile.txt,Agent965,RES965
732.358.884.947,92005,20060628,myFile.txt,Agent966,RES966
34.16.881.497,64330,20091015,myFile.txt,Agent967,RES967
655.494.558.354,72540,20080411,myFile.txt,Agent968,RES968
315.264.901.72,15892,20000520,myFile.txt,Agent969,RES969
896.237.783.17,51079,20140505,myFile.txt,Agent970,RES970
42.455.430.870,98560,20140417,myFile.txt,Agent971,RES971
568.54.185.185,16891,20081209,myFile.txt,Agent972,RES972
390.181.834.748,34316,20060116,myFile.txt,Agent973,RES973
631.982.846.788,75818,20080319,myFile.txt,Agent974,RES974
933.856.476.165,60350,20080624,myFile.txt,Agent975,RES975
75.136.73.849,23349,20140420,myFile.txt,Agent976,RES976
384.489.386.302,11257,20130701,myFile.txt,Agent977,RES977
212.514.645.759,4702,20080703,myFile.txt,Agent978,RES978
647.180.821.917,94240,20150401,myFile.txt,Agent979,RES979
993.533.44.303,56638,20031111,myFile.txt,Agent980,RES980
814.594.207.612,57777,20081218,myFile.txt,Agent981,RES981
852.922.895.530,84356,20110512,myFile.txt,Agent982,RES982
153.814.712.62,47573,20111004,myFile.txt,Agent983,RES983
886.876.916.937,50497,20110222,myFile.txt,Agent984,RES984
566.536.272.65,52288,20121209,myFile.txt,Agent985,RES985
131.469.707.440,20532,20021111,myFile.txt,Agent986,RES986
336.817.788.180,33897,20041109,myFile.txt,Agent987,RES987
400.200.215.950,33644,20050617,myFile.txt,Agent988,RES988
155.77.198.98,68690,20100117,myFile.txt,Agent989,RES989
398.330.262.918,15873,20000807,myFile.txt,Agent990,RES990
283.210.874.547,71741,20080321,myFile.txt,Agent991,RES991
40.472.544.719,73964,20030928,myFile.txt,Agent992,RES992
516.824.731.360,18434,20091002,myFile.txt,Agent993,RES993
349.37.464.466,83728,20021227,myFile.txt,Agent994,RES994
973.952.486.119,21200,20060324,myFile.txt,Agent995,RES995
399.993.133.554,88997,20030613,myFile.txt,Agent996,RES996
434.79.560.718,97285,20100612,myFile.txt,Agent997,RES997
160.334.897.283,58786,20071027,myFile.txt,Agent998,RES998
408.106.226.873,77388,20031221,myFile.txt,Agent999,RES999
607.320.735.910,84882,20100823,myFile.txt,Agent1000,RES1000
23.790.66.196,77881,20000404,myFile.txt,Agent1001,RES1001
837.8.601.542,62636,20001215,myFile.txt,Agent1002,RES1002
32.557.828.408,7388,20000818,myFile.txt,Agent1003,RES1003
469.586.88.743,46730,20060110,myFile.txt,Agent1004,RES1004
313.737.1.446,61054,20010713,myFile.txt,Agent1005,RES1005
537.684.145.670,32893,20060106,myFile.txt,Agent1006,RES1006
224.756.648.470,71908,20010219,myFile.txt,Agent1007,RES1007
840.446.960.951,94639,20091012,myFile.txt,Agent1008,RES1008
880.653.952.498,70205,20000418,myFile.txt,Agent1009,RES1009
829.984.900.546,75956,20110125,myFile.txt,Agent1010,RES1010
932.935.227.154,74765,20031016,myFile.txt,Agent1011,RES1011
677.608.619.881,64154,20061109,myFile.txt,Agent1012,RES1012
602.589.74.782,52244,20060818,myFile.txt,Agent1013,RES1013
231.379.743.984,3145,20031012,myFile.txt,Agent1014,RES1014
344.48.133.515,41161,20110213,myFile.txt,Agent1015,RES1015
504.952.165.790,1095,20080218,myFile.txt,Agent1016,RES1016
652.488.848.91,14398,20090421,myFile.txt,Agent1017,RES1017
536.37.959.845,56205,20150707,myFile.txt,Agent1018,RES1018
152.967.930.87,78987,20070716,myFile.txt,Agent1019,RES1019
52.611.970.946,21383,20150402,myFile.txt,Agent1020,RES1020
46.307.651.918,97139,20151007,myFile.txt,Agent1021,RES1021
413.101.526.83,57213,20050723,myFile.txt,Agent1022,RES1022
714.79.132.443,42043,20080121,myFile.txt,Agent1023,RES1023
166.791.401.606,1557,20011014,myFile.txt,Agent1024,RES1024
892.915.637.228,84664,20120209,myFile.txt,Agent1025,RES1025
959.751.782.536,62497,20040118,myFile.txt,Agent1026,RES1026
870.555.678.967,2934,20021004,myFile.txt,Agent1027,RES1027
585.448.76.807,19653,20050105,myFile.txt,Agent1028,RES1028
416.191.515.684,68906,20150610,myFile.txt,Agent1029,RES1029
455.995.668.618,55147,20050604,myFile.txt,Agent1030,RES1030
643.194.523.341,63777,20120820,myFile.txt,Agent1031,RES1031
363.262.875.928,74401,20080312,myFile.txt,Agent1032,RES1032
135.536.103.847,79839,20150626,myFile.txt,Agent1033,RES1033
677.655.824.509,81062,20120114,myFile.txt,Agent1034,RES1034
296.952.199.392,76997,20120916,myFile.txt,Agent1035,RES1035
564.881.927.283,75183,20020308,myFile.txt,Agent1036,RES1036
864.236.567.268,95354,20130818,myFile.txt,Agent1037,RES1037
184.252.119.140,2294,20011104,myFile.txt,Agent1038,RES1038
841.712.651.536,4444,20001002,myFile.txt,Agent1039,RES1039
131.970.208.182,78973,20040514,myFile.txt,Agent1040,RES1040
903.676.790.795,22993,20110121,myFile.txt,Agent1041,RES1041
551.778.916.576,61374,20130520,myFile.txt,Agent1042,RES1042
607.607.578.103,14016,20061126,myFile.txt,Agent1043,RES1043
803.304.672.478,87760,20041227,myFile.txt,Agent1044,RES1044
964.590.61.318,60253,20101028,myFile.txt,Agent1045,RES1045
199.74.383.95,78580,20050921,myFile.txt,Agent1046,RES1046
119.709.747.861,1962,20021208,myFile.txt,Agent1047,RES1047
344.796.808.274,86183,20020705,myFile.txt,Agent1048,RES1048
829.668.507.217,12662,20060424,myFile.txt,Agent1049,RES1049
377.135.41.900,55302,20060915,myFile.txt,Agent1050,RES1050
776.194.368.854,70486,20050402,myFile.txt,Agent1051,RES1051
264.667.404.804,90110,20120522,myFile.txt,Agent1052,RES1052
218.349.467.571,91644,20051127,myFile.txt,Agent1053,RES1053
578.711.70.128,79481,20100103,myFile.txt,Agent1054,RES1054
278.793.501.845,39186,20020307,myFile.txt,Agent1055,RES1055
383.321.789.523,94896,20100812,myFile.txt,Agent1056,RES1056
343.528.187.278,99560,20090203,myFile.txt,Agent1057,RES1057
417.553.658.724,80224,20060810,myFile.txt,Agent1058,RES1058
390.413.921.60,56356,20020517,myFile.txt,Agent1059,RES1059
547.808.993.786,26375,20050820,myFile.txt,Agent1060,RES1060
9.578.891.69,95114,20060909,myFile.txt,Agent1061,RES1061
128.536.289.496,90502,20091003,myFile.txt,Agent1062,RES1062
623.637.72.324,86938,20030309,myFile.txt,Agent1063,RES1063
541.384.825.954,25274,20040527,myFile.txt,Agent1064,RES1064
999.878.639.402,49573,20100916,myFile.txt,Agent1065,RES1065
275.599.331.419,37954,20001021,myFile.txt,Agent1066,RES1066
492.860.257.510,59862,20100226,myFile.txt,Agent1067,RES1067
913.412.796.346,35888,20040713,myFile.txt,Agent1068,RES1068
840.171.625.876,49799,20071105,myFile.txt,Agent1069,RES1069
167.554.428.636,47000,20010111,myFile.txt,Agent1070,RES1070
800.487.619.926,93330,20090504,myFile.txt,Agent1071,RES1071
532.565.866.586,38650,20121220,myFile.txt,Agent1072,RES1072
393.569.30.602,90840,20000408,myFile.txt,Agent1073,RES1073
889.490.124.548,15575,20090104,myFile.txt,Agent1074,RES1074
501.803.138.385,85064,20140226,myFile.txt,Agent1075,RES1075
731.320.839.399,96018,20110108,myFile.txt,Agent1076,RES1076
700.755.807.88,49924,20020919,myFile.txt,Agent1077,RES1077
115.136.862.867,38379,20091211,myFile.txt,Agent1078,RES1078
273.707.743.267,86731,20030301,myFile.txt,Agent1079,RES1079
958.389.617.165,63065,20150213,myFile.txt,Agent1080,RES1080
659.651.185.76,92588,20041203,myFile.txt,Agent1081,RES1081
998.546.53.268,72561,20000706,myFile.txt,Agent1082,RES1082
396.183.806.990,1043,20131123,myFile.txt,Agent1083,RES1083
697.291.213.742,38618,20050911,myFile.txt,Agent1084,RES1084
176.557.513.214,84233,20131118,myFile.txt,Agent1085,RES1085
767.221.569.96,40235,20090716,myFile.txt,Agent1086,RES1086
188.79.606.431,46809,20061125,myFile.txt,Agent1087,RES1087
970.10.935.44,1535,20071018,myFile.txt,Agent1088,RES1088
457.41.844.733,28468,20060826,myFile.txt,Agent1089,RES1089
581.214.778.284,53379,20001023,myFile.txt,Agent1090,RES1090
812.203.347.430,85913,20030301,myFile.txt,Agent1091,RES1091
984.607.651.436,12646,20140913,myFile.txt,Agent1092,RES1092
949.39.398.322,53347,20120723,myFile.txt,Agent1093,RES1093
95.522.620.671,29159,20090304,myFile.txt,Agent1094,RES1094
313.632.735.703,55646,20060625,myFile.txt,Agent1095,RES1095
598.573.853.731,89980,20021126,myFile.txt,Agent1096,RES1096
943.816.257.554,3363,20090321,myFile.txt,Agent1097,RES1097
266.448.566.966,21587,20070115,myFile.txt,Agent1098,RES1098
786.982.989.882,99067,20080619,myFile.txt,Agent1099,RES1099
271.694.144.750,23343,20071106,myFile.txt,Agent1100,RES1100
515.204.459.427,62847,20050812,myFile.txt,Agent1101,RES1101
340.394.583.499,5105,20090227,myFile.txt,Agent1102,RES1102
377.557.533.201,570,20061119,myFile.txt,Agent1103,RES1103
443.333.241.860,64897,20140521,myFile.txt,Agent1104,RES1104
119.986.542.90,7852,20070722,myFile.txt,Agent1105,RES1105
752.365.273.543,97349,20031219,myFile.txt,Agent1106,RES1106
632.645.390.794,90276,20100104,myFile.txt,Agent1107,RES1107
691.806.248.770,3717,20000124,myFile.txt,Agent1108,RES1108
928.726.180.234,42774,20140325,myFile.txt,Agent1109,RES1109
735.1.532.615,13072,20000226,myFile.txt,Agent1110,RES1110
641.362.332.965,31189,20050416,myFile.txt,Agent1111,RES1111
430.182.61.719,31383,20090509,myFile.txt,Agent1112,RES1112
254.444.113.193,37473,20010307,myFile.txt,Agent1113,RES1113
469.83.443.674,7684,20000102,myFile.txt,Agent1114,RES1114
258.770.965.943,5482,20010323,myFile.txt,Agent1115,RES1115
153.532.920.91,96817,20121114,myFile.txt,Agent1116,RES1116
167.838.812.867,80005,20101122,myFile.txt,Agent1117,RES1117
314.502.266.993,20267,20060815,myFile.txt,Agent1118,RES1118
865.810.113.168,11488,20141205,myFile.txt,Agent1119,RES1119
769.70.903.569,22509,20111118,myFile.txt,Agent1120,RES1120
352.29.501.521,84009,20140809,myFile.txt,Agent1121,RES1121
541.74.744.637,29571,20140225,myFile.txt,Agent1122,RES1122
110.438.99.732,62762,20080108,myFile.txt,Agent1123,RES1123
919.228.895.639,56743,20120917,myFile.txt,Agent1124,RES1124
293.3.885.546,60198,20120826,myFile.txt,Agent1125,RES1125
971.886.319.812,39631,20100610,myFile.txt,Agent1126,RES1126
136.899.190.910,6333,20150708,myFile.txt,Agent1127,RES1127
323.993.818.909,40170,20110722,myFile.txt,Agent1128,RES1128
655.732.623.139,66042,20120105,myFile.txt,Agent1129,RES1129
818.167.315.26,99321,20071224,myFile.txt,Agent1130,RES1130
753.661.532.486,45164,20091111,myFile.txt,Agent1131,RES1131
280.434.77.383,2549,20150128,myFile.txt,Agent1132,RES1132
470.58.250.385,1038,20071223,myFile.txt,Agent1133,RES1133
78.809.753.783,8165,20050426,myFile.txt,Agent1134,RES1134
513.219.555.335,39649,20020526,myFile.txt,Agent1135,RES1135
548.146.805.837,50439,20071117,myFile.txt,Agent1136,RES1136
772.544.473.458,93850,20021123,myFile.txt,Agent1137,RES1137
854.170.513.606,84381,20090802,myFile.txt,Agent1138,RES1138
337.331.434.733,44632,20090824,myFile.txt,Agent1139,RES1139
947.592.97.939,46738,20030316,myFile.txt,Agent1140,RES1140
447.114.67.263,53326,20070217,myFile.txt,Agent1141,RES1141
206.489.690.981,27052,20121213,myFile.txt,Agent1142,RES1142
714.847.293.200,13651,20020105,myFile.txt,Agent1143,RES1143
15.712.239.655,24798,20000113,myFile.txt,Agent1144,RES1144
737.41.152.508,58369,20121226,myFile.txt,Agent1145,RES1145
165.519.652.689,48326,20101204,myFile.txt,Agent1146,RES1146
262.963.47.77,20845,20020803,myFile.txt,Agent1147,RES1147
38.117.696.542,91917,20051123,myFile.txt,Agent1148,RES1148
192.233.309.710,42244,20101010,myFile.txt,Agent1149,RES1149
95.983.897.866,25553,20050326,myFile.txt,Agent1150,RES1150
201.849.911.519,59916,20091210,myFile.txt,Agent1151,RES1151
941.643.381.213,49801,20051008,myFile.txt,Agent1152,RES1152
654.515.753.416,73755,20020307,myFile.txt,Agent1153,RES1153
756.59.770.187,65486,20120717,myFile.txt,Agent1154,RES1154
112.651.122.912,26581,20100311,myFile.txt,Agent1155,RES1155
783.141.223.888,99243,20051120,myFile.txt,Agent1156,RES1156
612.518.405.217,98069,20110518,myFile.txt,Agent1157,RES1157
907.210.525.825,39275,20150308,myFile.txt,Agent1158,RES1158
586.847.320.968,11028,20040418,myFile.txt,Agent1159,RES1159
669.438.675.10,84410,20110627,myFile.txt,Agent1160,RES1160
209.568.97.232,37137,20061009,myFile.txt,Agent1161,RES1161
466.992.571.825,87518,20050309,myFile.txt,Agent1162,RES1162
285.727.214.816,85861,20090619,myFile.txt,Agent1163,RES1163
437.228.86.613,55046,20020908,myFile.txt,Agent1164,RES1164
194.395.677.46,41932,20030326,myFile.txt,Agent1165,RES1165
311.603.283.564,86387,20111028,myFile.txt,Agent1166,RES1166
512.660.861.571,64370,20080108,myFile.txt,Agent1167,RES1167
377.911.470.564,61208,20100815,myFile.txt,Agent1168,RES1168
727.637.660.49,12934,20070614,myFile.txt,Agent1169,RES1169
733.323.500.106,41181,20100827,myFile.txt,Agent1170,RES1170
732.201.171.705,34009,20011011,myFile.txt,Agent1171,RES1171
791.995.540.887,55683,20031217,myFile.txt,Agent1172,RES1172
352.678.769.726,78185,20130311,myFile.txt,Agent1173,RES1173
837.252.452.106,4750,20020421,myFile.txt,Agent1174,RES1174
31.671.271.27,51669,20050516,myFile.txt,Agent1175,RES1175
859.214.128.342,79435,20100906,myFile.txt,Agent1176,RES1176
147.142.323.798,68610,20000721,myFile.txt,Agent1177,RES1177
35.662.908.500,55509,20091108,myFile.txt,Agent1178,RES1178
201.97.692.777,80689,20110819,myFile.txt,Agent1179,RES1179
801.629.49.975,83649,20110419,myFile.txt,Agent1180,RES1180
960.750.324.608,65996,20070614,myFile.txt,Agent1181,RES1181
121.108.762.213,84099,20061202,myFile.txt,Agent1182,RES1182
352.792.559.885,38409,20110502,myFile.txt,Agent1183,RES1183
875.369.191.325,82066,20000512,myFile.txt,Agent1184,RES1184
911.955.256.993,45903,20081128,myFile.txt,Agent1185,RES1185
618.497.633.340,44615,20060309,myFile.txt,Agent1186,RES1186
260.211.365.931,92010,20140714,myFile.txt,Agent1187,RES1187
694.788.344.687,68105,20091203,myFile.txt,Agent1188,RES1188
467.505.527.250,918,20110919,myFile.txt,Agent1189,RES1189
617.345.746.75,32721,20110416,myFile.txt,Agent1190,RES1190
33.507.578.468,89174,20031124,myFile.txt,Agent1191,RES1191
454.699.591.103,35855,20071120,myFile.txt,Agent1192,RES1192
334.848.235.431,15173,20080820,myFile.txt,Agent1193,RES1193
163.634.699.155,47041,20000504,myFile.txt,Agent1194,RES1194
980.896.616.481,19234,20111120,myFile.txt,Agent1195,RES1195
944.937.909.122,47751,20120118,myFile.txt,Agent1196,RES1196
491.771.169.266,36222,20151204,myFile.txt,Agent1197,RES1197
474.864.781.21,18550,20151209,myFile.txt,Agent1198,RES1198
783.736.121.862,20766,20131012,myFile.txt,Agent1199,RES1199
585.511.626.20,32066,20001003,myFile.txt,Agent1200,RES1200
439.194.349.748,58091,20100202,myFile.txt,Agent1201,RES1201
716.341.306.224,6845,20110120,myFile.txt,Agent1202,RES1202
383.695.322.246,82174,20070914,myFile.txt,Agent1203,RES1203
191.470.400.506,55449,20140706,myFile.txt,Agent1204,RES1204
332.716.628.316,38515,20031112,myFile.txt,Agent1205,RES1205
20.336.458.544,10894,20021224,myFile.txt,Agent1206,RES1206
502.52.505.947,86114,20111021,myFile.txt,Agent1207,RES1207
490.656.450.719,9678,20130705,myFile.txt,Agent1208,RES1208
